windows,max,median,p_target,p_loss,p_bust,mdd,best_start,ho_max,ho_median,tr_median,rule,lev
194,94.97954195388996,1.1227895974429891,3.608247422680412,42.78350515463917,0.0,67.08813406815881,2020-04,1.874539453702288,0.5834037108834638,1.2405997152749788,A 모멘텀 7일/10종/7일교체,1.0
194,2586.425792787061,0.4611098397038062,9.793814432989691,67.0103092783505,0.0,94.10753273645831,2020-04,1.4863743254712503,0.16216502255839096,0.5123676655450911,A 모멘텀 7일/10종/7일교체,2.0
194,26655.016425566162,0.06612166536025282,4.639175257731959,82.4742268041237,34.02061855670103,99.4836107275112,2020-04,0.6645443555029389,0.02874644911317286,0.08266291104192305,A 모멘텀 7일/10종/7일교체,3.0
194,22615.540673165957,0.0,2.5773195876288657,97.42268041237114,89.69072164948454,99.99954788479953,2020-04,0.0,0.0,0.0,A 모멘텀 7일/10종/7일교체,5.0
194,92.46900209800015,1.1971389835213304,4.123711340206185,44.84536082474227,0.0,64.74526736055944,2020-11,2.5124062270591523,0.603337848603916,1.3642629049081056,A 모멘텀 7일/10종/14일교체,1.0
194,1475.9709681754323,0.5999337306770928,11.855670103092782,57.73195876288659,0.0,92.66379881377969,2020-04,2.5943194559403486,0.15851926166910946,0.8130353003007659,A 모멘텀 7일/10종/14일교체,2.0
194,12324.250885777381,0.12040821034869897,5.154639175257731,73.19587628865979,29.896907216494846,99.03579892108726,2020-04,1.449310590386872,0.023257422543198156,0.18542502540162387,A 모멘텀 7일/10종/14일교체,3.0
194,10821.745670045615,0.0,3.0927835051546393,95.36082474226805,82.4742268041237,99.99935620522122,2020-04,0.023027304904317224,0.0,0.0,A 모멘텀 7일/10종/14일교체,5.0
194,273.5843268550222,2.207533494853,9.793814432989691,30.412371134020617,0.0,73.35790584468043,2020-11,3.161568014379518,0.45459832117938637,3.4379121025065364,A 모멘텀 14일/1종/3일교체,1.0
194,195.93003438810354,0.6320041643647841,7.216494845360824,55.670103092783506,5.670103092783505,96.70321553181287,2020-03,1.8262451761364051,0.036039698424276345,1.1667089848994379,A 모멘텀 14일/1종/3일교체,2.0
194,46.841184145284295,0.0,0.0,93.29896907216495,66.49484536082474,99.95061852320777,2019-02,0.24480730944080237,0.0,0.0,A 모멘텀 14일/1종/3일교체,3.0
194,0.0,0.0,0.0,100.0,100.0,100.0,2017-08,0.0,0.0,0.0,A 모멘텀 14일/1종/3일교체,5.0
194,673.8457560192161,2.2084027060901024,10.824742268041238,29.896907216494846,0.0,73.59111943221615,2020-11,1.6408293459776062,0.3151829202361196,3.2378745325108538,A 모멘텀 14일/1종/7일교체,1.0
194,1444.0507010918577,0.4447733022783086,13.402061855670103,61.855670103092784,8.762886597938143,96.73268955982891,2020-11,0.7550545116361541,0.02546939131177902,0.8130447187172266,A 모멘텀 14일/1종/7일교체,2.0
194,257.8832644814659,0.0,3.0927835051546393,91.23711340206185,68.04123711340206,99.94651353082793,2023-01,0.12834885792564768,0.0,0.0,A 모멘텀 14일/1종/7일교체,3.0
194,8.828199750181911,0.0,0.0,98.4536082474227,97.9381443298969,100.0,2023-01,0.0,0.0,0.0,A 모멘텀 14일/1종/7일교체,5.0
194,106.71366553716052,1.0501852436344026,2.0618556701030926,48.96907216494845,0.0,80.50633893439351,2020-11,1.2474385246055009,0.22773707047629238,1.6466341854029056,A 모멘텀 14일/1종/14일교체,1.0
194,85.68275071226024,0.09603225333576575,2.5773195876288657,72.68041237113401,29.896907216494846,98.4621084415231,2023-01,0.5287600742895951,0.015901214592220825,0.1738738307092065,A 모멘텀 14일/1종/14일교체,2.0
194,114.272953042022,0.0,1.5463917525773196,94.3298969072165,73.71134020618557,99.98209479818647,2023-01,0.10202097707054501,0.0,0.0,A 모멘텀 14일/1종/14일교체,3.0
194,12.348428949300773,0.0,0.0,97.9381443298969,95.36082474226805,100.0,2022-11,0.0,0.0,0.0,A 모멘텀 14일/1종/14일교체,5.0
194,161.24929654044925,2.2680893964099242,9.278350515463918,24.742268041237114,0.0,70.90110588957064,2020-11,3.8902686743320554,0.7747928817971812,2.8329463031954036,A 모멘텀 14일/2종/3일교체,1.0
194,1308.5886352216069,1.005859859446005,11.34020618556701,49.48453608247423,0.0,95.54529009186572,2020-04,3.4600717796213813,0.15127002406077533,1.370915188544728,A 모멘텀 14일/2종/3일교체,2.0
